name,price,tdp,date,socket,category,speed,turbo,cpuCount,cores,logicals,rank,samples,brand,Kebutuhan_Tier,brand_encoded,target_encoded
AMD Athlon X4 870K,34.3,95.0,2016-03-01,FM2+,Desktop,3900.0,4100.0,1,2,2,1658,74,AMD,Gaming,0,2
AMD Athlon X4 880K,94.61,95.0,2016-04-01,FM2+,Desktop,4000.0,4200.0,1,2,2,1585,250,AMD,Gaming,0,2
AMD Athlon X4 950,29.93,65.0,2017-09-01,AM4,Desktop,3500.0,3800.0,1,4,1,1609,120,AMD,Gaming,0,2
AMD Athlon XP 1700+,51.25,64.0,2009-02-01,Socket A (462),Desktop,1467.0,0.0,1,1,1,3910,34,AMD,Casual / Office,0,0
AMD Athlon XP 1800+,50.95,66.0,2009-03-01,Socket A,Desktop,1533.0,0.0,1,1,1,3880,35,AMD,Casual / Office,0,0
AMD Athlon XP 1900+,45.8,0.0,2009-03-01,Unknown,Unknown,1600.0,0.0,1,1,1,3868,8,AMD,Casual / Office,0,0
AMD Athlon XP 2000+,58.99,70.0,2009-02-01,Socket A,Desktop,1667.0,0.0,1,1,1,3881,53,AMD,Casual / Office,0,0
AMD Athlon XP 2100+,63.75,0.0,2009-02-01,Unknown,Unknown,1733.0,0.0,1,1,1,3858,11,AMD,Casual / Office,0,0
AMD Athlon XP 2200+,84.95,0.0,2009-02-01,Unknown,Unknown,1800.0,0.0,1,1,1,3855,45,AMD,Casual / Office,0,0
AMD Athlon XP 2400+,79.99,0.0,2009-02-01,Unknown,Unknown,2000.0,0.0,1,1,1,3827,58,AMD,Casual / Office,0,0
AMD Athlon XP 2600+,23.03,0.0,2008-12-01,Unknown,Unknown,2133.0,0.0,1,1,1,3813,77,AMD,Casual / Office,0,0
AMD Athlon XP 2700+,84.79,0.0,2008-12-01,Unknown,Unknown,2167.0,0.0,1,1,1,3791,8,AMD,Casual / Office,0,0
AMD Athlon XP 3000+,79.7,62.0,2009-03-01,Socket A,Desktop,2167.0,0.0,1,1,1,3786,60,AMD,Casual / Office,0,0
AMD E2-3000M APU,42.98,35.0,2011-09-01,FS1,Laptop,1800.0,2400.0,1,2,1,3314,115,AMD,Casual / Office,0,0
AMD E2-3200 APU,7.99,65.0,2011-12-01,FM1,Desktop,2400.0,0.0,1,2,1,3025,70,AMD,Casual / Office,0,0
AMD EPYC 3251,315.0,50.0,2019-10-01,SP4r2,Server,2500.0,3100.0,1,8,2,563,11,AMD,Server,0,3
AMD EPYC 7232P,406.03,120.0,2020-05-01,SP3,Server,3100.0,3200.0,1,8,2,443,4,AMD,Server,0,3
AMD EPYC 7251,410.0,120.0,2018-02-01,SP3,Server,2100.0,2900.0,1,8,2,512,7,AMD,Server,0,3
AMD EPYC 7252,380.03,120.0,2021-05-01,SP3,Server,3100.0,3200.0,1,8,2,357,3,AMD,Server,0,3
AMD EPYC 7262,573.58,155.0,2019-12-01,SP3,Server,3200.0,3400.0,1,8,2,316,10,AMD,Server,0,3
AMD EPYC 7272,663.99,120.0,2020-05-01,SP3,Server,2900.0,3200.0,1,12,2,187,2,AMD,Server,0,3
AMD EPYC 7281,999.99,155.0,2017-11-01,SP3,Server,2100.0,2700.0,1,16,2,286,2,AMD,Server,0,3
AMD EPYC 7282,409.34,120.0,2019-12-01,SP3,Server,2800.0,3200.0,1,16,2,134,9,AMD,Server,0,3
AMD EPYC 7302,1124.99,155.0,2020-01-01,SP3,Server,3000.0,3300.0,1,16,2,107,7,AMD,Server,0,3
AMD EPYC 7302P,459.99,155.0,2019-11-01,SP3,Server,3000.0,3300.0,1,16,2,120,19,AMD,Server,0,3
AMD EPYC 7313P,913.0,155.0,2021-06-01,SP3,Server,3000.0,3700.0,1,16,2,64,23,AMD,Server,0,3
AMD EPYC 7351,899.0,155.0,2019-03-01,SP3,Server,2400.0,2900.0,1,16,2,237,6,AMD,Server,0,3
AMD EPYC 7351P,599.0,155.0,2017-11-01,SP3,Server,2400.0,2900.0,1,16,2,199,6,AMD,Server,0,3
AMD EPYC 7371,589.99,0.0,2019-01-01,SP3,Server,3100.0,3800.0,1,16,2,130,8,AMD,Server,0,3
AMD EPYC 7401P,259.2,155.0,2017-11-01,SP3,Server,2000.0,3000.0,1,24,2,161,21,AMD,Server,0,3
AMD EPYC 7551P,369.35,180.0,2018-03-01,SP3,Server,2000.0,3000.0,1,32,2,60,37,AMD,Server,0,3
AMD EPYC 7601,875.95,180.0,2017-12-01,SP3,Server,2200.0,2700.0,1,32,2,63,1,AMD,Server,0,3
AMD FX-4100 Quad-Core,20.54,95.0,2011-10-01,AM3+,Desktop,3600.0,3800.0,1,2,2,1963,2310,AMD,Gaming,0,2
AMD FX-4130 Quad-Core,19.93,125.0,2012-12-01,AM3+,Desktop,3800.0,3900.0,1,2,2,1934,636,AMD,Gaming,0,2
AMD FX-4170 Quad-Core,30.77,125.0,2012-03-01,AM3+,Desktop,4200.0,4300.0,1,2,2,1751,537,AMD,Gaming,0,2
AMD FX-4200 Quad-Core,59.95,125.0,2013-12-01,AM3+,Desktop,3300.0,3900.0,1,4,1,1753,51,AMD,Gaming,0,2
AMD FX-4300 Quad-Core,20.37,95.0,2012-12-01,AM3+,Desktop,3800.0,4000.0,1,2,2,1813,2002,AMD,Gaming,0,2
AMD FX-4330,733.5,95.0,2015-12-01,AM3+,Desktop,4000.0,4100.0,1,2,2,1715,17,AMD,Gaming,0,2
AMD FX-4350 Quad-Core,95.44,125.0,2013-06-01,AM3+,Desktop,4200.0,4300.0,1,2,2,1704,635,AMD,Gaming,0,2
AMD FX-6100 Six-Core,24.84,95.0,2011-10-01,AM3+,Desktop,3300.0,3900.0,1,3,2,1582,3213,AMD,Gaming,0,2
AMD FX-6120 Six-Core,78.02,95.0,2012-06-01,AM3+,Desktop,3500.0,4100.0,1,3,2,1537,215,AMD,Gaming,0,2
AMD FX-6200 Six-Core,299.95,125.0,2012-03-01,AM3+,Desktop,3800.0,4100.0,1,3,2,1496,518,AMD,Gaming,0,2
AMD FX-6300 Six-Core,29.98,95.0,2012-10-01,AM3+,Desktop,3500.0,4100.0,1,3,2,1471,11391,AMD,Gaming,0,2
AMD FX-6350 Six-Core,46.26,125.0,2013-05-01,AM3+,Desktop,3900.0,4200.0,1,3,2,1412,1594,AMD,Gaming,0,2
AMD FX-8100 Eight-Core,132.02,95.0,2012-01-01,AM3+,Desktop,2800.0,3700.0,1,4,2,1502,42,AMD,Gaming,0,2
AMD FX-8120 Eight-Core,32.53,125.0,2011-10-01,AM3+,Desktop,3100.0,4000.0,1,4,2,1385,2449,AMD,Gaming,0,2
AMD FX-8140 Eight-Core,148.86,95.0,2012-03-01,AM3+,Desktop,3200.0,4100.0,1,4,2,1350,7,AMD,Gaming,0,2
AMD FX-8150 Eight-Core,50.03,125.0,2011-09-01,AM3+,Desktop,3600.0,4200.0,1,4,2,1305,2314,AMD,Gaming,0,2
AMD FX-8300 Eight-Core,49.99,95.0,2013-01-01,AM3+,Desktop,3300.0,4200.0,1,4,2,1284,1767,AMD,Gaming,0,2
AMD FX-8310 Eight-Core,831.15,95.0,2014-10-01,AM3+,Desktop,3400.0,4300.0,1,4,2,1311,208,AMD,Gaming,0,2
AMD FX-8320 Eight-Core,41.07,125.0,2012-10-01,AM3+,Desktop,3500.0,4000.0,1,4,2,1264,7319,AMD,Gaming,0,2
AMD FX-8320E Eight-Core,132.0,95.0,2014-10-01,AM3+,Desktop,3200.0,4000.0,1,4,2,1327,1581,AMD,Gaming,0,2
AMD FX-8350 Eight-Core,87.89,125.0,2012-10-01,AM3+,Desktop,4000.0,4200.0,1,4,2,1173,18461,AMD,Gaming,0,2
AMD FX-8370 Eight-Core,178.9,125.0,2014-09-01,AM3+,Desktop,4000.0,4300.0,1,4,2,1145,1369,AMD,Gaming,0,2
AMD FX-8370E Eight-Core,25.14,95.0,2014-09-01,AM3+,Desktop,3300.0,4300.0,1,4,2,1295,266,AMD,Gaming,0,2
AMD FX-9370 Eight-Core,129.97,220.0,2013-07-01,AM3+,Desktop,4400.0,4700.0,1,4,2,1177,947,AMD,Gaming,0,2
AMD FX-9590 Eight-Core,344.04,220.0,2013-08-01,AM3+,Desktop,4700.0,5000.0,1,4,2,1066,3171,AMD,Gaming,0,2
AMD FX-B4150 Quad-Core,89.68,95.0,2013-02-01,AM3+,Desktop,3800.0,4000.0,1,2,2,1662,2,AMD,Gaming,0,2
AMD Opteron 1212,290.0,103.0,2009-03-01,AM2,Server,2000.0,0.0,1,2,1,3401,10,AMD,Server,0,3
AMD Opteron 1214,84.52,103.0,2009-11-01,AM2,Server,2200.0,0.0,1,2,1,3288,3,AMD,Server,0,3
AMD Opteron 1216,54.85,103.0,2009-02-01,AM2,Server,2400.0,0.0,1,2,1,3197,7,AMD,Server,0,3
AMD Opteron 1352,135.99,75.0,2009-03-01,AM2,Server,2100.0,0.0,1,4,1,2542,7,AMD,Server,0,3
AMD Opteron 1354,238.01,75.0,2009-03-01,AM2,Server,2200.0,0.0,1,4,1,2492,18,AMD,Server,0,3
AMD Opteron 1356,89.99,75.0,2009-05-01,AM2,Server,2300.0,0.0,1,4,1,2442,3,AMD,Server,0,3
AMD Opteron 1385,45.0,115.0,2014-08-01,"AM2+,AM3",Server,2700.0,0.0,1,4,1,2317,7,AMD,Server,0,3
AMD Opteron 144,29.95,67.0,2008-11-01,939,Server,1800.0,0.0,1,1,1,3701,2,AMD,Server,0,3
AMD Opteron 146,35.0,67.0,2009-03-01,939,Server,2000.0,0.0,1,1,1,3663,2,AMD,Server,0,3
AMD Opteron 150,352.94,85.3,2009-03-01,939,Server,2400.0,0.0,1,1,1,3613,2,AMD,Server,0,3
AMD Opteron 165,550.0,110.0,2009-01-01,939,Server,1800.0,0.0,1,2,1,3473,11,AMD,Server,0,3
AMD Opteron 180,119.95,110.0,2009-02-01,939,Server,2400.0,0.0,1,2,1,3233,40,AMD,Server,0,3
AMD Opteron 2218,96.41,95.0,2009-03-01,F (1207),Server,2600.0,0.0,1,2,1,2949,3,AMD,Server,0,3
AMD Opteron 2220,1038.26,95.0,2009-04-01,F (1207),Server,2800.0,0.0,1,2,1,2879,2,AMD,Server,0,3
AMD Opteron 2220 SE,25.0,119.0,2009-09-01,F (1207),Server,2800.0,0.0,1,2,1,3069,2,AMD,Server,0,3
AMD Opteron 2222,19.0,95.0,2013-05-01,F (1207),Server,3000.0,0.0,1,2,1,2791,1,AMD,Server,0,3
AMD Opteron 2354,285.19,115.0,2013-09-01,F (1207),Server,2200.0,0.0,1,4,1,2572,1,AMD,Server,0,3
AMD Opteron 2356,79.95,75.0,2009-08-01,F (1207),Server,2300.0,0.0,1,4,1,2425,5,AMD,Server,0,3
AMD Opteron 2378,14.49,75.0,2009-03-01,F (1207),Server,2400.0,0.0,1,4,1,2339,3,AMD,Server,0,3
AMD Opteron 2427,55.0,75.0,2011-07-01,F (1207),Server,2200.0,0.0,1,6,1,2255,1,AMD,Server,0,3
AMD Opteron 2431,24.99,75.0,2009-08-01,F (1207),Server,2400.0,0.0,1,6,1,1825,1,AMD,Server,0,3
AMD Opteron 2435,10.95,75.0,2013-03-01,F (1207),Server,2600.0,0.0,1,6,1,1772,1,AMD,Server,0,3
AMD Opteron 270,270.75,95.0,2012-08-01,940,Server,2000.0,0.0,1,2,1,3247,3,AMD,Server,0,3
AMD Opteron 275,129.95,95.0,2008-12-01,940,Server,2200.0,0.0,1,2,1,3131,2,AMD,Server,0,3
AMD Opteron 280,263.99,95.0,2009-03-01,940,Server,2400.0,0.0,1,2,1,3213,3,AMD,Server,0,3
AMD Opteron 285,24.95,95.0,2009-04-01,940,Server,2600.0,0.0,1,2,1,3021,2,AMD,Server,0,3
AMD Opteron 290,135.0,95.0,2009-06-01,940,Server,2800.0,0.0,1,2,1,3026,3,AMD,Server,0,3
AMD Opteron 3250 HE,99.0,45.0,2019-05-01,AM3+,Server,2500.0,3500.0,1,2,2,2226,2,AMD,Server,0,3
AMD Opteron 3280,72.02,65.0,2012-08-01,AM3+,Server,2400.0,2700.0,1,8,1,1574,12,AMD,Server,0,3
AMD Opteron 3320 EE,562.0,25.0,2016-06-01,AM3+,Server,1900.0,2500.0,1,2,2,2303,3,AMD,Server,0,3
AMD Opteron 3350 HE,392.0,45.0,2013-06-01,Unknown,Server,2800.0,3800.0,1,4,1,1862,6,AMD,Server,0,3
AMD Opteron 3380,809.0,65.0,2013-04-01,Unknown,Server,2600.0,2900.0,1,8,1,1483,3,AMD,Server,0,3
AMD Opteron 4130,229.95,95.0,2016-05-01,F (1207),Server,2600.0,3200.0,1,4,1,2060,1,AMD,Server,0,3
AMD Opteron 4162 EE,19.99,35.0,2015-01-01,F (1207),Server,1700.0,0.0,1,6,1,2227,1,AMD,Server,0,3
AMD Opteron 4170 HE,329.95,65.0,2010-12-01,C32,Server,2100.0,0.0,1,6,1,2039,1,AMD,Server,0,3
AMD Opteron 4184,498.95,95.0,2011-08-01,C32,Server,2800.0,0.0,1,6,1,1848,1,AMD,Server,0,3
AMD Opteron 4226,94.96,95.0,2013-03-01,Socket C32,Server,2700.0,2900.0,1,3,2,1651,1,AMD,Server,0,3
AMD Opteron 4274 HE,76.96,65.0,2012-06-01,C32,Server,2500.0,2800.0,1,4,2,1208,1,AMD,Server,0,3
AMD Opteron 4280,94.99,95.0,2014-02-01,Socket C32,Server,2800.0,3100.0,1,4,2,1410,1,AMD,Server,0,3
AMD Opteron 4284,101.84,95.0,2013-02-01,Socket C32,Server,3000.0,3300.0,1,4,2,1382,1,AMD,Server,0,3
AMD Opteron 4332 HE,36.99,65.0,2015-09-01,Socket C32,Server,3000.0,3700.0,1,6,1,1527,4,AMD,Server,0,3
AMD Opteron 4334,129.95,95.0,2016-03-01,Socket C32,Server,3100.0,3500.0,1,3,2,1519,2,AMD,Server,0,3
AMD Opteron 4386,239.67,95.0,2014-06-01,C32,Server,3100.0,3800.0,1,4,2,1433,2,AMD,Server,0,3
AMD Opteron 6128,269.0,115.0,2010-04-01,G34,Server,2000.0,0.0,1,8,1,1861,5,AMD,Server,0,3
AMD Opteron 6136,349.0,115.0,2013-06-01,Socket G34,Server,2400.0,0.0,1,8,1,1659,2,AMD,Server,0,3
AMD Opteron 6172,199.95,115.0,2010-08-01,G34,Server,2100.0,0.0,1,12,1,1872,2,AMD,Server,0,3
AMD Opteron 6174,742.52,115.0,2013-05-01,Socket G34,Server,2200.0,3200.0,1,12,1,1580,3,AMD,Server,0,3
AMD Opteron 6176 SE,249.89,140.0,2010-08-01,G34,Server,2300.0,0.0,1,12,1,1607,2,AMD,Server,0,3
AMD Opteron 6212,214.5,115.0,2013-05-01,Socket G34,Server,2600.0,2900.0,1,4,2,1510,2,AMD,Server,0,3
AMD Opteron 6220,200.1,115.0,2013-07-01,Socket G34,Server,3000.0,3600.0,1,4,2,1367,1,AMD,Server,0,3
AMD Opteron 6234,450.99,115.0,2012-01-01,G34,Server,2400.0,3000.0,1,6,2,1499,4,AMD,Server,0,3
AMD Opteron 6238,39.94,115.0,2014-12-01,Socket G34,Server,2600.0,3200.0,1,6,2,1230,2,AMD,Server,0,3
AMD Opteron 6272,70.0,115.0,2011-12-01,G34,Server,2100.0,3000.0,1,8,2,1301,6,AMD,Server,0,3
AMD Opteron 6274,690.1,115.0,2012-02-01,G34,Server,2200.0,3100.0,1,8,2,1290,3,AMD,Server,0,3
AMD Opteron 6276,32.98,115.0,2013-03-01,Socket G34,Server,2300.0,2600.0,1,8,2,1126,7,AMD,Server,0,3
AMD Opteron 6282 SE,700.1,140.0,2013-02-01,Unknown,Server,2600.0,3000.0,1,16,1,1104,2,AMD,Server,0,3
AMD Opteron 6328,650.1,115.0,2013-07-01,G34,Server,3200.0,3800.0,1,4,2,1279,6,AMD,Server,0,3
AMD Opteron 6344,54.95,115.0,2013-07-01,Unknown,Server,2600.0,3200.0,1,6,2,1160,1,AMD,Server,0,3
AMD Opteron 6348,1000.1,115.0,2013-05-01,Unknown,Server,2800.0,3100.0,1,6,2,899,2,AMD,Server,0,3
AMD Opteron 6366 HE,343.99,85.0,2014-04-01,Unknown,Server,1800.0,2300.0,1,8,2,1351,1,AMD,Server,0,3
AMD Opteron 6378,1000.1,115.0,2015-02-01,G34,Server,2400.0,3300.0,1,8,2,1190,2,AMD,Server,0,3
AMD Opteron 6380,995.1,115.0,2015-03-01,G34,Server,2500.0,3400.0,1,8,2,1086,9,AMD,Server,0,3
AMD Opteron 6386 SE,800.1,140.0,2014-07-01,Socket G34,Server,2800.0,3500.0,1,16,1,868,5,AMD,Server,0,3
AMD Opteron 8439 SE,52.0,105.0,2013-02-01,F (1207),Server,2800.0,0.0,1,6,1,1997,1,AMD,Server,0,3
AMD Phenom 8250e Triple-Core,46.99,65.0,2009-08-01,940,Desktop,1900.0,0.0,1,3,1,2901,15,AMD,Casual / Office,0,0
AMD Phenom 8450 Triple-Core,16.99,95.0,2008-12-01,AM2+,Desktop,2100.0,0.0,1,3,1,2777,253,AMD,Casual / Office,0,0
AMD Phenom 8600 Triple-Core,52.99,95.0,2009-02-01,AM2+,Desktop,2300.0,0.0,1,3,1,2782,41,AMD,Casual / Office,0,0
AMD Phenom 8600B Triple-Core,14.95,95.0,2009-04-01,AM2+,Desktop,2300.0,0.0,1,3,1,2646,61,AMD,Casual / Office,0,0
AMD Phenom 8650 Triple-Core,19.0,95.0,2008-12-01,AM2+,Desktop,2300.0,0.0,1,3,1,2786,223,AMD,Casual / Office,0,0
AMD Phenom 9100e Quad-Core,34.95,65.0,2009-02-01,AM2+,Desktop,1800.0,0.0,1,4,1,2727,56,AMD,Casual / Office,0,0
AMD Phenom 9150e Quad-Core,247.5,65.0,2009-02-01,AM2+,Desktop,1800.0,0.0,1,4,1,2633,205,AMD,Casual / Office,0,0
AMD Phenom 9450e Quad-Core,105.0,65.0,2010-03-01,AM2+,Desktop,2100.0,0.0,1,4,1,2602,9,AMD,Casual / Office,0,0
AMD Phenom 9500 Quad-Core,29.99,95.0,2008-11-01,AM2+,Desktop,2200.0,0.0,1,4,1,2556,400,AMD,Casual / Office,0,0
AMD Phenom 9550 Quad-Core,29.99,95.0,2008-12-01,AM2+,Desktop,2200.0,0.0,1,4,1,2505,479,AMD,Casual / Office,0,0
AMD Phenom 9600 Quad-Core,39.95,95.0,2008-12-01,AM2+,Desktop,2300.0,0.0,1,4,1,2555,235,AMD,Casual / Office,0,0
AMD Phenom 9600B Quad-Core,39.95,95.0,2009-03-01,AM2+,Desktop,2300.0,0.0,1,4,1,2405,69,AMD,Casual / Office,0,0
AMD Phenom 9650 Quad-Core,39.99,95.0,2008-12-01,AM2+,Desktop,2300.0,0.0,1,4,1,2445,491,AMD,Casual / Office,0,0
AMD Phenom 9750 Quad-Core,48.02,125.0,2008-12-01,AM2+,Desktop,2400.0,0.0,1,4,1,2365,382,AMD,Casual / Office,0,0
AMD Phenom 9850 Quad-Core,129.99,125.0,2008-11-01,AM2+,Desktop,2500.0,0.0,1,4,1,2435,478,AMD,Casual / Office,0,0
AMD Phenom 9950 Quad-Core,199.99,125.0,2008-11-01,AM2+,Desktop,2600.0,0.0,1,4,1,2296,378,AMD,Casual / Office,0,0
AMD Phenom II N620 Dual-Core,3.99,35.0,2010-06-01,S1,Laptop,2800.0,0.0,1,2,1,2967,91,AMD,Casual / Office,0,0
AMD Phenom II N640 Dual-Core,54.95,35.0,2010-10-01,S1,Laptop,2900.0,0.0,1,2,1,3013,57,AMD,Casual / Office,0,0
AMD Phenom II N660 Dual-Core,89.0,35.0,2011-01-01,S1,Laptop,3000.0,0.0,1,2,1,2917,126,AMD,Casual / Office,0,0
AMD Phenom II N850 Triple-Core,25.0,35.0,2010-09-01,S1,Laptop,2200.0,0.0,1,3,1,2750,87,AMD,Casual / Office,0,0
AMD Phenom II N930 Quad-Core,129.95,35.0,2010-04-01,S1,Laptop,2000.0,0.0,1,4,1,2513,155,AMD,Casual / Office,0,0
AMD Phenom II N950 Quad-Core,112.6,35.0,2010-10-01,S1,Laptop,2100.0,0.0,1,4,1,2567,98,AMD,Casual / Office,0,0
AMD Phenom II N970 Quad-Core,149.99,35.0,2011-03-01,S1,Laptop,2200.0,0.0,1,4,1,2471,139,AMD,Casual / Office,0,0
AMD Phenom II P650 Dual-Core,35.0,35.0,2011-02-01,S1,Laptop,2600.0,0.0,1,2,1,3046,58,AMD,Casual / Office,0,0
AMD Phenom II P920 Quad-Core,65.0,25.0,2010-07-01,S1,Laptop,1600.0,0.0,1,4,1,2829,48,AMD,Casual / Office,0,0
AMD Phenom II P960 Quad-Core,39.12,35.0,2011-02-01,S1,Laptop,1800.0,0.0,1,4,1,2634,206,AMD,Casual / Office,0,0
AMD Phenom II X2 545,43.98,80.0,2009-08-01,AM2+/AM3,Desktop,3000.0,0.0,1,2,1,2865,87,AMD,Casual / Office,0,0
AMD Phenom II X2 550,41.35,80.0,2009-06-01,AM2+/AM3,Desktop,3100.0,0.0,1,2,1,2825,449,AMD,Casual / Office,0,0
AMD Phenom II X2 555,12.99,80.0,2010-02-01,AM2+/AM3,Desktop,3200.0,0.0,1,2,1,2705,463,AMD,Casual / Office,0,0
AMD Phenom II X2 560,17.82,80.0,2010-10-01,AM2+/AM3,Unknown,3300.0,0.0,1,2,1,2635,188,AMD,Casual / Office,0,0
AMD Phenom II X2 565,168.87,80.0,2011-01-01,AM2+/AM3,Desktop,3400.0,0.0,1,2,1,2641,35,AMD,Casual / Office,0,0
AMD Phenom II X2 B55,37.95,80.0,2009-12-01,AM3,Desktop,3000.0,0.0,1,2,1,2839,62,AMD,Casual / Office,0,0
AMD Phenom II X2 B59,48.02,80.0,2012-01-01,AM2+/AM3,Unknown,3400.0,0.0,1,2,1,2619,52,AMD,Casual / Office,0,0
AMD Phenom II X3 705e,152.34,65.0,2009-07-01,AM3,Desktop,2500.0,0.0,1,3,1,2773,23,AMD,Casual / Office,0,0
AMD Phenom II X3 710,169.0,95.0,2009-02-01,AM3,Desktop,2600.0,0.0,1,3,1,2535,155,AMD,Casual / Office,0,0
AMD Phenom II X3 720,64.45,95.0,2009-02-01,AM3,Desktop,2800.0,0.0,1,3,1,2571,386,AMD,Casual / Office,0,0
AMD Phenom II X3 740,88.99,95.0,2010-07-01,Unknown,Unknown,3000.0,0.0,1,3,1,2626,14,AMD,Casual / Office,0,0
AMD Phenom II X3 B73,75.0,95.0,2010-07-01,AM3,Desktop,2800.0,0.0,1,3,1,2549,11,AMD,Casual / Office,0,0
AMD Phenom II X3 B75,49.95,95.0,2009-08-01,AM3,Desktop,3000.0,0.0,1,3,1,2528,62,AMD,Casual / Office,0,0
AMD Phenom II X3 B77,22.29,95.0,2012-04-01,AM2+/AM3,Unknown,3200.0,0.0,1,3,1,2357,5,AMD,Casual / Office,0,0
AMD Phenom II X4 805,173.99,95.0,2009-04-01,AM3,Desktop,2500.0,0.0,1,4,1,2298,45,AMD,Casual / Office,0,0
AMD Phenom II X4 810,213.0,95.0,2009-02-01,AM3,Desktop,2600.0,0.0,1,4,1,2292,309,AMD,Casual / Office,0,0
AMD Phenom II X4 820,62.02,95.0,2009-11-01,AM3,Desktop,2800.0,0.0,1,4,1,2219,226,AMD,Casual / Office,0,0
AMD Phenom II X4 830,19.01,95.0,2010-07-01,AM2+/AM3,Unknown,2800.0,0.0,1,4,1,2207,162,AMD,Casual / Office,0,0
AMD Phenom II X4 840,42.0,95.0,2011-02-01,AM2+/AM3,Desktop,3200.0,0.0,1,4,1,2054,700,AMD,Gaming,0,2
AMD Phenom II X4 840T,58.02,95.0,2010-11-01,AM2+/AM3,Unknown,2900.0,3200.0,1,4,1,2090,152,AMD,Casual / Office,0,0
AMD Phenom II X4 850,64.99,95.0,2011-07-01,AM2+/AM3,Unknown,3300.0,0.0,1,4,1,2088,114,AMD,Gaming,0,2
AMD Phenom II X4 905e,53.99,65.0,2009-06-01,AM3,Desktop,2500.0,0.0,1,4,1,2318,48,AMD,Casual / Office,0,0
AMD Phenom II X4 910,100.0,95.0,2009-03-01,AM3,Desktop,2600.0,0.0,1,4,1,2393,103,AMD,Casual / Office,0,0
AMD Phenom II X4 910e,69.9,65.0,2010-05-01,AM3,Desktop,2600.0,0.0,1,4,1,2216,45,AMD,Casual / Office,0,0
AMD Phenom II X4 920,27.89,125.0,2009-01-01,AM2+,Desktop,2800.0,0.0,1,4,1,2238,190,AMD,Casual / Office,0,0
AMD Phenom II X4 925,20.76,95.0,2009-03-01,AM3,Desktop,2800.0,0.0,1,4,1,2151,556,AMD,Casual / Office,0,0
AMD Phenom II X4 940,870.0,125.0,2009-01-01,AM2+,Desktop,3000.0,0.0,1,4,1,2111,587,AMD,Gaming,0,2
AMD Phenom II X4 945,26.95,125.0,2009-04-01,AM3,Desktop,3000.0,0.0,1,4,1,2085,1570,AMD,Gaming,0,2
AMD Phenom II X4 955,176.18,125.0,2009-03-01,AM3,Desktop,3200.0,0.0,1,4,1,2006,3885,AMD,Gaming,0,2
AMD Phenom II X4 960T,25.11,95.0,2011-06-01,AM3,Desktop,3000.0,3400.0,1,4,1,2113,402,AMD,Gaming,0,2
AMD Phenom II X4 965,74.02,125.0,2009-08-01,AM3,Desktop,3400.0,0.0,1,4,1,1958,4731,AMD,Gaming,0,2
AMD Phenom II X4 970,65.0,125.0,2010-09-01,AM3,Unknown,3500.0,0.0,1,4,1,1928,367,AMD,Gaming,0,2
AMD Phenom II X4 975,69.95,125.0,2011-01-01,AM3,Unknown,3600.0,0.0,1,4,1,1954,200,AMD,Gaming,0,2
AMD Phenom II X4 980,130.0,125.0,2011-07-01,AM3,Unknown,3700.0,0.0,1,4,1,1858,117,AMD,Gaming,0,2
AMD Phenom II X4 B95,62.02,95.0,2010-01-01,AM3,Desktop,3000.0,0.0,1,4,1,2062,151,AMD,Gaming,0,2
AMD Phenom II X4 B97,79.95,95.0,2010-09-01,AM2+/AM3,Desktop,3200.0,0.0,1,4,1,1990,106,AMD,Gaming,0,2
AMD Phenom II X6 1035T,108.0,95.0,2010-05-01,AM3,Desktop,2600.0,3100.0,1,6,1,1809,333,AMD,Casual / Office,0,0
AMD Phenom II X6 1045T,44.05,95.0,2010-09-01,AM3,Desktop,2700.0,3200.0,1,6,1,1774,890,AMD,Casual / Office,0,0
AMD Phenom II X6 1055T,49.21,125.0,2010-04-01,AM3,Desktop,2800.0,3300.0,1,6,1,1705,2458,AMD,Casual / Office,0,0
AMD Phenom II X6 1065T,99.98,95.0,2011-03-01,AM3,Desktop,2900.0,3400.0,1,6,1,1668,161,AMD,Casual / Office,0,0
AMD Phenom II X6 1075T,66.03,125.0,2010-09-01,AM3,Desktop,3000.0,3500.0,1,6,1,1687,402,AMD,Gaming,0,2
AMD Phenom II X6 1090T,90.18,125.0,2010-04-01,AM3,Desktop,3200.0,3600.0,1,6,1,1581,2700,AMD,Gaming,0,2
AMD Phenom II X6 1100T,128.85,125.0,2010-12-01,AM3,Desktop,3300.0,3700.0,1,6,1,1559,1404,AMD,Gaming,0,2
AMD Phenom X3 8550,29.95,95.0,2009-05-01,AM2/AM2+,Desktop,2200.0,0.0,1,3,1,3004,74,AMD,Casual / Office,0,0
AMD PRO A10-9700,169.0,65.0,2016-11-01,AM4,Desktop,3500.0,3800.0,1,2,2,1583,26,AMD,Gaming,0,2
AMD PRO A10-9700E,139.0,35.0,2016-07-01,AM4,Desktop,3000.0,3500.0,1,2,2,1839,39,AMD,Gaming,0,2
AMD PRO A12-9800,169.0,65.0,2017-01-01,AM4,Desktop,3800.0,4200.0,1,4,1,1563,27,AMD,Gaming,0,2
AMD PRO A12-9800E,169.0,35.0,2017-01-01,AM4,Desktop,3100.0,3800.0,1,4,1,1740,33,AMD,Gaming,0,2
AMD PRO A4-8350B,28.99,65.0,2016-02-01,FM2+,Desktop,3500.0,3900.0,1,1,2,2534,9,AMD,Gaming,0,2
